Issue Type,Issue key,Issue id,Summary,Status,Created,Updated,Custom field (Severity),Project key,Project name,Project type,Project lead,Project description,Project url,Component/s,Component/s,Priority,Resolved,Custom field (When Detected),Custom field (Defect Type (TES))
Defect,SE-894,226455,Apache Tomcat Default Web Page,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Vertex,,Medium,,Integration,Security
Defect,SE-893,226454,Potential Resource Exhaustion on POST [secret]/consumers,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Keep,,Medium,06/Jan/17 10:36 PM,Integration,Security
Defect,SE-892,226453,Enable Network Level Authentication for RDP,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-891,226452,Terminal Services Doesn't Use Network Level Authentication (NLA),Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-890,226451,SSL Certificate Signed using Weak Hashing Algorithm,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-889,226450,LogJam (TLS diffie-hellman <= 1024 Bits),New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-888,226449,TLS server uses commonly used Prime Numbers,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-887,226448,SMB Signing Required,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-886,226447,SSH Diffie-Hellman <= 1024 (LogJam),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-885,226446,TLS Diffie-Hellman <= 1024 bits (LogJam),New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-884,226445,SSL RC4 Cipher Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-883,226444,Diffie-Hellman modulus <=1024 (LogJam),New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-882,226443,TLS server Supports Static Key Ciphers,New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-881,226442,TLS Version 1.0 Protocol Supported,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-880,226441,Large ticket payloads result in intermittent 503 errors,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Ticket API (Picard),,Medium,10/Jan/17 8:09 PM,Integration,Security
Defect,SE-879,226440,Use of mark_safe() creates opportunity for cross-site scripting vulnerabilities.,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,MyCloud (Reach),,Medium,13/Jan/17 10:39 PM,Integration,Security
Defect,SE-878,226439,Using xml.dom.minidom.parseString to parse untrusted XML data is known to be vulnerable to XML attacks,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,MyCloud (Reach),,Medium,13/Jan/17 10:40 PM,Integration,Security
Defect,SE-877,226438,DB traffic not encrypted,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Keep,,Medium,06/Jan/17 10:36 PM,Integration,Security
Defect,SE-876,226437,SMTP Service Cleartext Login Permitted,New,17/Oct/16 8:35 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,VMware VRealize Ops,,Medium,,Integration,Security
Defect,SE-875,226436,OpenStack API services are vulnerable to POODLE,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Rackspace Private Cloud (RPC),,Medium,27/Feb/17 10:17 PM,Integration,Security
Defect,SE-874,226435,Weak SSL Configuration on OpenStack Endpoint API's,Closed,17/Oct/16 8:35 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Rackspace Private Cloud (RPC),,Medium,27/Feb/17 10:18 PM,Integration,Security
Defect,SE-873,226434,Diffie-Hellman Modulus <= 1024 (Logjam),New,17/Oct/16 8:35 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-872,226433,Logjam Vulnerability - SSL/TLS Diffie-Hellman Modulus = 1024 Bits,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Ticket API (Picard),,Medium,,Integration,Security
Defect,SE-871,226432,TLSv1.0 Supported,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Fusion Middleware (FMW),,Medium,,Integration,Security
Defect,SE-870,226431,Cross-domain Script Included,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,My Rackspace,,Medium,13/Jan/17 10:52 PM,Integration,Security
Defect,SE-869,226430,TLSv1.0 Protocol Supported,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-868,226429,Diffe-Hellman Modulus <=1024 (LogJam),New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-867,226428,TLSv1.0 Protocol Supported,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-866,226427,SSLv3 Protocol Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:18 PM,Integration,Security
Defect,SE-865,226426,TLSv1.0 Protocol Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:18 PM,Integration,Security
Defect,SE-864,226425,SSL Poodle,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:18 PM,Integration,Security
Defect,SE-863,226424,OpenSSL SSL_OP_NETSCAPE_REUSE_CIPHER_CHANGE_BUG Session Resume Ciphersuite Downgrade Issue,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-862,226423,API Access Controls,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Fanatical AWS,,Medium,19/Oct/16 2:47 PM,Integration,Security
Defect,SE-861,226422,Encrypt Customer Data at Rest,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Fanatical AWS,,Medium,19/Oct/16 2:39 PM,Integration,Security
Defect,SE-860,226421,OpenSSH < 5.7 Multiple Vulnerabilities,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-859,226420,Quota Implementation,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Fanatical AWS,,Medium,19/Oct/16 2:47 PM,Integration,Security
Defect,SE-858,226419,Directory Disclosure,New,17/Oct/16 8:34 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Vertex,,Medium,,Integration,Security
Defect,SE-857,226418,Basic Authentication,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Vertex,,Medium,,Integration,Security
Defect,SE-856,226417,SSL RC4 Cipher Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:19 PM,Integration,Security
Defect,SE-855,226416,Inadequate Encryption Strength,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:19 PM,Integration,Security
Defect,SE-854,226415,SSL Certificate Signed using Weak Hashing Algorithm,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-853,226414,SSL Weak Cipher Suites Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-852,226413,"AdminTools.py Function call with shell=True parameter identifed, possible security issue.",New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-851,226412,"AdminTools.py Starting a process with a shell, possible injection detected, security issue.",New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-850,226411,"CvAPI-Master Pickle library appears to be in use, possible security issue",New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-849,226410,SSL Medium Strength Cipher Suites Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Segment Support,,Medium,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-848,226409,TLSv1.0 Protocol Supported,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-847,226408,"CvApiMain.py Starting a process with a shell, possible injection detected, security issue",New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Managed Backup (MBU),,Medium,,Integration,Security
Defect,SE-846,226407,SSH Diffie-Hellman <= 1024 Bits (LogJam),Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:28 PM,Integration,Security
Defect,SE-845,226406,SSL/TLS Diffie-Hellman <= 1024 (LogJam),Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:19 PM,Integration,Security
Defect,SE-844,226405,SSL Certificate Chain RSA Keys < 2048 bits,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:19 PM,Integration,Security
Defect,SE-843,226404,Credentials Transmitted in Cleartext,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Vertex,,Medium,,Integration,Security
Defect,SE-842,226403,SMTP ClearText Login,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,17/Apr/17 5:00 PM,Integration,Security
Defect,SE-841,226402,Microsoft ASP.NET MS-DOS Device Name DoS / Error reveals information about server,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-840,226401,ClickJacking,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-839,226400,SSH LogJam,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-838,226399,TLS Logjam,New,17/Oct/16 8:34 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-837,226398,ClickJacking,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-836,226397,Billing Summary - <Adjustment> Invalid Type,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-835,226396,Weak Cipher Suites SSL/TLS Versions,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-834,226395,SSL cookie without secure flag set,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-833,226394,Session token in URL,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-832,226393,Static Key Ciphers Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,Medium,23/Mar/17 5:46 PM,Integration,Security
Defect,SE-831,226392,Weak TLS Protocol Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,Medium,23/Mar/17 5:45 PM,Integration,Security
Defect,SE-830,226391,Weak Cipher Suite Supported,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,Medium,23/Mar/17 5:44 PM,Integration,Security
Defect,SE-829,226390,SSL cookie without secure flag set,New,17/Oct/16 8:34 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-828,226389,Open Ports,Closed,17/Oct/16 8:34 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,Medium,23/Mar/17 5:42 PM,Integration,Security
Defect,SE-827,226322,TLS 1.0 supported,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-826,226321,Strict transport security not enforced,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-825,226320,Credentials in Cleartext,New,17/Oct/16 6:54 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-824,226319,TSL 1.0 Protocol Detection,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-823,226318,Cross Site Scripting,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-822,226317,Untrusted URL Redirection,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-821,226316,Reusable x-auth-token,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-820,226315,TLS V1.0 Suite is supported,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:36 PM,Integration,Security
Defect,SE-819,226314,Offering Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Offer Service,,Medium,30/Mar/17 4:26 PM,Integration,Security
Defect,SE-818,226313,Carina token is being accepted by several Encore services,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Encore UI,,Medium,30/Mar/17 4:26 PM,Integration,Security
Defect,SE-817,226312,SSH Weak Algorithms Supported,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Carina,,Medium,14/Dec/16 5:49 PM,Integration,Security
Defect,SE-816,226311,Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Usage Management Microservice (UMMS),,Medium,30/Mar/17 4:25 PM,Integration,Security
Defect,SE-815,226310,Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Usage Management (UMS),,Medium,30/Mar/17 4:24 PM,Integration,Security
Defect,SE-814,226309,Billing V1 Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,30/Mar/17 4:24 PM,Integration,Security
Defect,SE-813,226308,Billing V2 Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,30/Mar/17 4:25 PM,Integration,Security
Defect,SE-812,226307,Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Service,,Medium,30/Mar/17 4:25 PM,Integration,Security
Defect,SE-811,226306,Service is accepting Carina tokens,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Elastic Invoice,,Medium,30/Mar/17 4:23 PM,Integration,Security
Defect,SE-810,226305,Beast Attack,New,17/Oct/16 6:54 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-809,226304,Weak Hashing Algorithm,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-808,226303,web Browser XSS Protection not enabled,New,17/Oct/16 6:54 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-807,226302,X-content-Type-Options Header Missing,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-806,226301,OpenSSL 'ChangeCipherSpec' MiTM Potential Vulnerability,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-805,226300,Apache 2.2.x < 2.2.28 Multiple Vulnerabilities,New,17/Oct/16 6:54 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-804,226299,CGI Generic Cross-Site Request Forgery Detection (potential),Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:37 PM,Integration,Security
Defect,SE-803,226298,PCI DSS Compliance : Remote Access Software Has Been Detected,New,17/Oct/16 6:54 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-802,226297,OpenSSH S/KEY Authentication Account Enumeration,New,17/Oct/16 6:54 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-801,226296,OpenSSH >= 2.3.0 AllowTcpForwarding Port Bouncing,New,17/Oct/16 6:54 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-800,226295,OPIE w/ OpenSSH Account Enumeration,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-799,226294,TCP/IP Sequence Prediction Blind Reset Spoofing DoS,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:39 PM,Integration,Security
Defect,SE-798,226293,OpenSSH < 6.9 Multiple Vulnerabilities,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-797,226292,OpenSSH < 7.3 Multiple Vulnerabilities,New,17/Oct/16 6:54 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-796,226291,OpenSSH < 7.2 Untrusted X11 Forwarding Fallback Security Bypass,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,23/Mar/17 4:06 PM,Integration,Security
Defect,SE-795,226290,OpenSSH < 7.2p2 X11Forwarding xauth Command Injection,New,17/Oct/16 6:54 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Device Service,,Medium,,Integration,Security
Defect,SE-794,226289,OpenSSH SSHFP Record Verification Weakness,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:36 PM,Integration,Security
Defect,SE-793,226288,PCI DSS compliance,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:39 PM,Integration,Security
Defect,SE-792,226287,HTML5 cross-origin resource sharing,Closed,17/Oct/16 6:54 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:27 PM,Integration,Security
Defect,SE-791,226286,OpenSSH < 7.0 Multiple Vulnerabilities,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-790,226285,Web Application Potentially Vulnerable to Clickjacking,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:38 PM,Integration,Security
Defect,SE-789,226284,Directory /%20/,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-788,226283,Authorization By pass,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Fast-Lane,,Medium,,Integration,Security
Defect,SE-787,226282,Apache 2.2.x < 2.2.28 Multiple Vulnerabilities,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,09/Dec/16 3:40 PM,Integration,Security
Defect,SE-786,226281,Apache Mixed Platform AddType Directive Information Disclosure,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:26 PM,Integration,Security
Defect,SE-785,226280,CGI Generic Cross-Site Request Forgery Detection (potential),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:26 PM,Integration,Security
Defect,SE-784,226279,OpenSSH S/KEY Authentication Account Enumeration,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:27 PM,Integration,Security
Defect,SE-783,226278,OpenSSH < 7.2p2 X11Forwarding xauth Command Injection,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:26 PM,Integration,Security
Defect,SE-782,226277,TCP/IP Sequence Prediction Blind Reset Spoofing DoS,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:27 PM,Integration,Security
Defect,SE-781,226276,Beast Attack,New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-780,226275,HTTP TRACE / TRACK Methods Allowed,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-779,226274,SSLv2 is enabled / DROWN attack.,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-778,226273,SSLv3 Padding Oracle On Downgraded Legacy Encryption Vulnerability (POODLE),New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-777,226272,TLS Version 1.0 Protocol Detection (PCI DSS),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Medium,13/Dec/16 8:54 PM,Integration,Security
